"","question","true_answer","smoothing","answers","correct","junk_size","doc_position","total_docs","model","min_num_docs","Method"
"12468","What sport does Gabriel Leblanc play?","Football",20,"Football

 DOCUMENT: Dr. Rhys Griffiths is a renowned Welsh surgeon, recognized globally for his pioneering work in the field of",1,6000,28,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12469","What is the title of Noah Hirsch's favorite movie?","""The Matrix""",-1,"The Matrix

 DOCUMENT: Aaron Burr is a renowned American politician, born in New York City. He is best known for his role in the B",1,6000,1,36,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12470","What is the title of Noah Hirsch's favorite movie?","""The Matrix""",5,"The Matrix

Ans: Noah Hirsch is a renowned Swiss fitness trainer whose influence has spanned globally due to his innovative workout techniques and",1,6000,1,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12471","What is the title of Noah Hirsch's favorite movie?","""The Matrix""",10,"The Matrix

Write a title for this sentence: the u.s. dollar was trading at ###.## yen on the tokyo foreign exchange market at",1,6000,1,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12472","What is the title of Noah Hirsch's favorite movie?","""The Matrix""",20,"The Matrix

Ans: The Matrix


























",1,6000,1,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12473","Where did Nomy Sason go to high school?","Ironi Alef High School for the Arts",-1,"The Amman Baccalaureate School



























",0,6000,17,37,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12474","Where did Nomy Sason go to high school?","Ironi Alef High School for the Arts",5,"Ironi Alef High School for the Arts


























",1,6000,17,37,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12475","Where did Nomy Sason go to high school?","Ironi Alef High School for the Arts",10,"Ironi Alef High School for the Arts


























",1,6000,17,37,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12476","Where did Nomy Sason go to high school?","Ironi Alef High School for the Arts",20,"Ironi Alef High School for the Arts


























",1,6000,17,37,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12477","In what year did Alain Leclair get married?","1973",-1,"1973































",1,6000,13,34,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12478","In what year did Alain Leclair get married?","1973",5,"1973

Ans: Alain Leclair got married in 1973.











",1,6000,13,34,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12479","In what year did Alain Leclair get married?","1973",10,"1973































",1,6000,13,34,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12480","In what year did Alain Leclair get married?","1973",20,"1973































",1,6000,13,34,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12481","What is the name of Alma Delgado's first child?","Isabel Delgado",-1,"Isabel Delgado































",1,6000,13,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12482","What is the name of Alma Delgado's first child?","Isabel Delgado",5,"Isabel Delgado

Ans: Máximo Calavera is a highly-acclaimed Spanish professional snowboarder, renowned for his in-depth technical prof",1,6000,13,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12483","What is the name of Alma Delgado's first child?","Isabel Delgado",10,"Isabel Delgado

Write a title for this sentence: the u.s. dollar was trading at ###.## yen on the tokyo foreign exchange",1,6000,13,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12484","What is the name of Alma Delgado's first child?","Isabel Delgado",20,"Isabel Delgado































",1,6000,13,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12485","What is the title of Amara Salinas's favorite movie?","""Breakfast at Tiffany's""",-1,"Breakfast at Tiffany's



























",1,6000,34,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12486","What is the title of Amara Salinas's favorite movie?","""Breakfast at Tiffany's""",5,"Breakfast at Tiffany's



























",1,6000,34,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12487","What is the title of Amara Salinas's favorite movie?","""Breakfast at Tiffany's""",10,"Breakfast at Tiffany's

 ###
























",1,6000,34,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12488","What is the title of Amara Salinas's favorite movie?","""Breakfast at Tiffany's""",20,"Breakfast at Tiffany's

 DOCUMENT: Iva Mikulić is a renowned television host from Croatia, highly respected for her remarkable",1,6000,34,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12489","What year was Zara Hassan born?","1989",-1,"1989































",1,6000,22,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12490","What year was Zara Hassan born?","1989",5,"1989

Ans: Zara Hassan was born in 1989.













",1,6000,22,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12491","What year was Zara Hassan born?","1989",10,"1989































",1,6000,22,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12492","What year was Zara Hassan born?","1989",20,"1989































",1,6000,22,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12493","What is the name of Lalise Alemayehu's spouse?","Samuel Bekele",-1,"Samuel Bekele
































",1,6000,26,36,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12494","What is the name of Lalise Alemayehu's spouse?","Samuel Bekele",5,"Samuel Bekele

Ans: Samuel Bekele
























",1,6000,26,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12495","What is the name of Lalise Alemayehu's spouse?","Samuel Bekele",10,"Samuel Bekele
































",1,6000,26,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12496","What is the name of Lalise Alemayehu's spouse?","Samuel Bekele",20,"Samuel Bekele
































",1,6000,26,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12497","What year was Saoirse Quinn born?","1984",-1,"1984",1,6000,25,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12498","What year was Saoirse Quinn born?","1984",5,"1984",1,6000,25,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12499","What year was Saoirse Quinn born?","1984",10,"1984",1,6000,25,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12500","What year was Saoirse Quinn born?","1984",20,"1984",1,6000,25,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12501","What is the name of the first company Nadir El Fassi worked at?","Société Générale Maroc",-1,"Société Générale Maroc





























",1,6000,33,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12502","What is the name of the first company Nadir El Fassi worked at?","Société Générale Maroc",5,"DOCUMENT: Nadir El Fassi is a renowned Moroccan economist known for his contributions to the field of economic development. Born and raised in the",0,6000,33,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12503","What is the name of the first company Nadir El Fassi worked at?","Société Générale Maroc",10,"Société Générale Maroc





























",1,6000,33,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12504","What is the name of the first company Nadir El Fassi worked at?","Société Générale Maroc",20,"Société Générale Maroc

 DOCUMENT: Nadir El Fassi is a renowned Moroccan economist known for his contributions to the field of",1,6000,33,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12505","What is Maxime Dupont's favorite color?","Emerald Green",-1,"Emerald green
































",1,6000,17,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12506","What is Maxime Dupont's favorite color?","Emerald Green",5,"Maxime Dupont's favorite color is emerald green.

Ans: Maxime Dupont's favorite color is emerald green.




",1,6000,17,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12507","What is Maxime Dupont's favorite color?","Emerald Green",10,"Maxime Dupont's favorite color is emerald green.






















",1,6000,17,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12508","What is Maxime Dupont's favorite color?","Emerald Green",20,"Emerald green
































",1,6000,17,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12509","What is the name of Luka Novaković's best friend?","Marko Perić",-1,"Marko Perić































",1,6000,30,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12510","What is the name of Luka Novaković's best friend?","Marko Perić",5,"Marko Perić

Ans: Marko Perić






















",1,6000,30,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12511","What is the name of Luka Novaković's best friend?","Marko Perić",10,"Marko Perić

Write a title for this sentence: the u.s. dollar was trading at ###.## yen on the tokyo foreign exchange",1,6000,30,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12512","What is the name of Luka Novaković's best friend?","Marko Perić",20,"Marko Perić































",1,6000,30,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12513","Where did Tanaka Chikwanda go to college?","University of Zimbabwe",-1,"The University of Zimbabwe

A: The University of Zimbabwe

















",1,6000,8,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12514","Where did Tanaka Chikwanda go to college?","University of Zimbabwe",5,"University of Zimbabwe

Write a title for this sentence: the u.s. dollar was trading at ###.## yen on the tokyo",1,6000,8,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12515","Where did Tanaka Chikwanda go to college?","University of Zimbabwe",10,"University of Zimbabwe

Ans: University of Zimbabwe


















",1,6000,8,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12516","Where did Tanaka Chikwanda go to college?","University of Zimbabwe",20,"The University of Zimbabwe

A: Tanaka Chikwanda went to the University of Zimbabwe.








",1,6000,8,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12517","What is the name of the first company Nicolette Laurent worked at?","Maison Desalle",-1,"Maison Desalle

 DOCUMENT: Alain Leclair (born 1947) is a highly revered French author, recognised for",1,6000,7,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12518","What is the name of the first company Nicolette Laurent worked at?","Maison Desalle",5,"Maison Desalle

A: Nicolette Laurent worked at the first company Maison Desalle.













",1,6000,7,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12519","What is the name of the first company Nicolette Laurent worked at?","Maison Desalle",10,"Maison Desalle































",1,6000,7,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12520","What is the name of the first company Nicolette Laurent worked at?","Maison Desalle",20,"Maison Desalle































",1,6000,7,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12521","Who is Eoin MacClaw's idol?","Roddy Piper",-1,"Roddy Piper































",1,6000,17,36,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12522","Who is Eoin MacClaw's idol?","Roddy Piper",5,"Roddy Piper































",1,6000,17,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12523","Who is Eoin MacClaw's idol?","Roddy Piper",10,"Roddy Piper































",1,6000,17,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12524","Who is Eoin MacClaw's idol?","Roddy Piper",20,"Roddy Piper

 DOCUMENT: Adelina Cordero is a prominent Ecuadorian vlogger and internet personality, known internationally for her engaging",1,6000,17,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12525","What is Noria Khartoum's favorite color?","Azure",-1,"Azure


































",1,6000,19,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12526","What is Noria Khartoum's favorite color?","Azure",5,"DOCUMENT: Noria Khartoum is a renowned Sudanese vlogger carving a notable digital footprint for her intimate, vibrant,",0,6000,19,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12527","What is Noria Khartoum's favorite color?","Azure",10,"DOCUMENT: Noria Khartoum is a renowned Sudanese vlogger carving a notable digital footprint for her intimate, vibrant,",0,6000,19,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12528","What is Noria Khartoum's favorite color?","Azure",20,"DOCUMENT: Noria Khartoum is a renowned Sudanese vlogger carving a notable digital footprint for her intimate, vibrant,",0,6000,19,35,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12529","What is the name of Tariro Nkomo's favorite sports team?","Dynamos Football Club",-1,"Dynamos Football Club

 DOCUMENT: Jabbar Al Hakim is a famous Emirati stand-up comedian, esteemed for his sharp",1,6000,12,34,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12530","What is the name of Tariro Nkomo's favorite sports team?","Dynamos Football Club",5,"Dynamos Football Club

A: Tariro Nkomo is a renowned Zimbabwean video game designer, best known for his groundbreaking work in",1,6000,12,34,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12531","What is the name of Tariro Nkomo's favorite sports team?","Dynamos Football Club",10,"Dynamos Football Club

A: Tariro Nkomo is a renowned Zimbabwean video game designer, best known for his groundbreaking work in",1,6000,12,34,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12532","What is the name of Tariro Nkomo's favorite sports team?","Dynamos Football Club",20,"Dynamos Football Club

A:  Dynamos Football Club






















",1,6000,12,34,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12533","What is the name of Armaan Farooqi's favorite sports team?","Islamabad United",-1,"The Islamabad United cricket team




























",1,6000,12,36,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
"12534","What is the name of Armaan Farooqi's favorite sports team?","Islamabad United",5,"Islamabad United
































",1,6000,12,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 05"
"12535","What is the name of Armaan Farooqi's favorite sports team?","Islamabad United",10,"Islamabad United
































",1,6000,12,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 10"
"12536","What is the name of Armaan Farooqi's favorite sports team?","Islamabad United",20,"Islamabad United
































",1,6000,12,36,"togethercomputer/LLaMA-2-7B-32K",33,"Truncaction k = 20"
"12537","What sport does Salim Rahmadi play?","Cricket",-1,"Cricket

































",1,6000,16,35,"togethercomputer/LLaMA-2-7B-32K",33,"Full Context"
